Source,Target,Weight,Type
608,470,4.327852863590135,directed
376,704,4.256701763568553,directed
324,694,4.276111437641196,directed
504,728,4.166666666666667,directed
524,404,3.5553075396825395,directed
442,620,4.221529172436372,directed
136,388,4.347123969964738,directed
608,191,4.611071947729729,directed
438,643,4.953241324269635,directed
704,422,4.071771812550195,directed
208,388,4.347711365664444,directed
634,646,3.763951849989082,directed
703,50,4.348118279569892,directed
144,50,4.056464912755222,directed
604,548,4.00563474586067,directed
520,184,4.21000712777009,directed
598,694,4.172374429223744,directed
384,72,3.629447565543072,directed
840,188,4.569970379636351,directed
466,586,4.317765560374293,directed
222,340,4.213183988010377,directed
784,100,4.146809264256353,directed
300,729,4.148483798968676,directed
156,233,4.247113698730715,directed
36,64,4.088988278523647,directed
191,76,4.354337468862608,directed
262,275,4.7090969045910525,directed
136,380,4.357782369146006,directed
724,470,4.371948982905679,directed
706,380,4.464431428129042,directed
646,156,3.845652554983431,directed
208,380,4.198770543771711,directed
634,196,4.3619156964217485,directed
203,524,4.219510632846529,directed
388,376,4.439385655750652,directed
348,585,4.205171854734112,directed
104,598,4.128205128205128,directed
724,191,4.049065455956836,directed
608,480,3.721881390593046,directed
756,818,4.336611278880435,directed
203,462,4.578294495358799,directed
634,308,3.973250967220324,directed
840,800,4.474150457625046,directed
231,368,4.949608954493165,directed
76,792,4.326669057909946,directed
484,28,4.321701675490028,directed
51,764,4.188530734632683,directed
156,108,4.363641222278481,directed
616,634,4.220903562005836,directed
398,566,4.064733114480558,directed
242,480,3.83256880733945,directed
356,496,3.696134347275032,directed
48,704,3.539617486338797,directed
454,104,4.117063492063493,directed
578,686,3.894205209994684,directed
191,608,4.231952181987,directed
404,566,4.284730403191909,directed
188,376,4.424391585316725,directed
760,478,4.011656906581899,directed
31,760,4.480574399902406,directed
208,398,4.001884550925133,directed
724,480,4.402581707183586,directed
624,250,4.40946664329945,directed
840,233,4.22538176134512,directed
372,706,4.109259544334975,directed
792,203,4.157863389583313,directed
414,702,4.114498564938512,directed
246,710,4.1021744566830485,directed
516,276,4.56128533239626,directed
275,214,4.40203747868431,directed
352,528,4.091980714468257,directed
418,36,4.0068742169321645,directed
716,608,3.5171862509992,directed
706,422,4.528404612415742,directed
170,554,4.293642326933536,directed
208,422,4.481113017080394,directed
275,702,4.451890175974906,directed
124,578,4.203455802697759,directed
12,508,3.948520064729519,directed
458,344,3.999068901303538,directed
504,76,4.121266838041271,directed
270,12,4.278834318069916,directed
344,660,3.5791424887169576,directed
466,324,4.424350066328171,directed
178,12,3.988458235246868,directed
376,156,4.544361732556941,directed
56,818,4.337918328685386,directed
40,408,4.773127092949588,directed
690,818,3.5817202600461866,directed
434,148,4.723619137656662,directed
840,108,4.294142230274884,directed
246,764,3.7159986159906313,directed
524,690,4.034337676438653,directed
408,616,3.972109550382413,directed
372,376,4.563870338503588,directed
398,192,4.00390625,directed
50,686,3.860784912651845,directed
686,854,4.575204476834329,directed
729,634,4.429067619621459,directed
404,192,4.139567096307375,directed
52,462,4.484247967479675,directed
275,372,4.515157480801503,directed
364,32,4.789687527259718,directed
12,729,4.174983744854364,directed
376,184,4.25677924819807,directed
800,4,6.018122163776018,directed
484,368,4.893174429140828,directed
262,372,4.276422764227642,directed
586,840,4.390062038632065,directed
196,728,4.061890529088092,directed
158,586,3.6328180149654097,directed
528,36,4.18146670923036,directed
756,566,3.967511900598093,directed
662,158,3.877367329538753,directed
800,144,3.743267276422764,directed
620,894,4.0638956557044255,directed
788,496,3.886054421768708,directed
678,360,3.7979761480174448,directed
442,762,3.877179055942814,directed
768,410,3.982313278332121,directed
44,36,4.079123766623766,directed
410,756,4.10430852030324,directed
434,834,4.272094867358708,directed
604,242,4.201646838507355,directed
156,598,3.948162670573288,directed
686,180,4.723651987447295,directed
694,51,4.126657306692706,directed
204,392,4.405971738288812,directed
24,894,4.092748588810447,directed
300,860,4.337474120082816,directed
524,466,4.505398418491484,directed
858,288,4.324877909158335,directed
51,120,4.364809782608695,directed
462,36,4.385464588854239,directed
688,404,3.90398840263624,directed
670,643,4.062788550323177,directed
740,192,4.189454958674612,directed
704,788,3.948815915424657,directed
716,328,5.315563725490196,directed
528,682,4.21085612786721,directed
428,504,4.166666666666667,directed
170,740,4.344213295074128,directed
792,710,4.098037519728592,directed
484,320,4.564935075236519,directed
380,616,4.22159463746673,directed
800,178,4.845921646484697,directed
32,496,4.038461538461539,directed
44,670,4.167143030549392,directed
376,68,4.795807267964414,directed
44,682,4.361321764464734,directed
226,434,4.004116237545047,directed
616,276,4.446678380648033,directed
404,332,4.366865283788441,directed
818,566,4.240728587121938,directed
404,148,4.791748163234317,directed
96,528,4.478869330796068,directed
516,340,3.9700374531835214,directed
756,192,4.953841829755086,directed
462,682,4.123904818409819,directed
752,348,4.154547075080372,directed
356,504,4.133004189108319,directed
634,232,4.73892358957164,directed
410,620,4.527348413814202,directed
591,242,5.941358024691358,directed
56,566,3.9280297885725832,directed
792,764,4.21212871306133,directed
840,598,4.191914850510488,directed
690,566,4.617016714759196,directed
192,156,3.9772549774954538,directed
20,558,3.5962518195050945,directed
646,608,4.174770583925215,directed
458,51,3.654885848677796,directed
68,50,4.729356087579329,directed
233,512,4.022988505747127,directed
528,760,5.208332014616608,directed
372,12,4.942428253940385,directed
634,364,4.476644268041432,directed
204,208,4.557291666666667,directed
36,876,4.080713817943681,directed
608,428,4.273301737756714,directed
586,188,3.546963276836158,directed
804,860,4.235426436609213,directed
764,64,4.179145867997781,directed
702,64,4.004718490083174,directed
116,158,4.954328622806883,directed
392,48,3.774164578111948,directed
152,528,4.145828926046559,directed
566,508,4.064078892426535,directed
484,104,4.425831330128206,directed
76,414,4.674733675804626,directed
404,834,4.172299018855416,directed
336,710,3.908402203856749,directed
462,760,4.95402368913366,directed
780,32,4.444522902963161,directed
364,434,4.371943946882373,directed
740,332,4.154025509455279,directed
818,192,4.39142956518342,directed
400,818,4.483619308237191,directed
376,659,3.734729493891797,directed
729,276,4.608314697684385,directed
826,212,4.017556691564557,directed
48,68,5.04279715762274,directed
724,428,4.333367781466543,directed
586,800,4.016290726817044,directed
784,804,4.207078988404491,directed
776,504,3.914342056118823,directed
480,528,4.039446967542502,directed
116,826,4.272408057940507,directed
598,586,4.180993938163769,directed
434,562,4.541236504380894,directed
364,222,3.801331615120275,directed
356,818,4.418120581731179,directed
392,100,4.246640454969722,directed
56,192,4.396296870948934,directed
566,729,4.264223490324679,directed
308,792,4.136309523809524,directed
104,578,4.139717070354897,directed
756,332,4.131562521824149,directed
756,148,4.658894106601864,directed
31,242,4.351598173515981,directed
524,528,4.610387506480041,directed
275,360,4.608857478419618,directed
296,776,4.008291956338325,directed
586,752,4.136845756296725,directed
332,862,4.310492761345384,directed
528,440,4.142648875272433,directed
262,360,4.6901157065484975,directed
598,28,4.172374429223744,directed
276,562,4.235985715539367,directed
795,250,3.989063113368592,directed
184,90,3.9473910720281,directed
860,40,4.029427761443986,directed
740,834,4.172374429223744,directed
376,608,4.537866003711917,directed
686,704,4.259570008077303,directed
120,729,4.278259971068402,directed
458,887,3.828483789002826,directed
646,328,4.139098928796472,directed
40,704,4.020013070524559,directed
752,792,4.296337474881796,directed
417,840,4.102012312767098,directed
300,498,4.12849319513763,directed
462,440,4.702690242092426,directed
492,408,3.7633350821965728,directed
512,470,4.342659873992536,directed
554,862,4.394290140616502,directed
620,170,4.311727053609531,directed
584,704,3.8722535043383735,directed
212,28,4.046036301216729,directed
48,76,3.921130371199695,directed
756,834,4.014352314203849,directed
44,84,3.96981597645929,directed
288,768,4.375614326372445,directed
792,120,3.867187500000001,directed
678,600,4.347826086956521,directed
620,392,4.168948614328527,directed
496,192,3.899661537150071,directed
634,826,4.318435446119897,directed
795,116,3.819444444444446,directed
32,504,4.025724839840238,directed
4,688,5.248600560961581,directed
704,706,4.08851463411724,directed
422,12,4.8435947387279805,directed
562,434,4.469368418716907,directed
659,156,3.88603002443322,directed
418,124,4.643765903307887,directed
462,84,4.421768707482993,directed
60,620,4.469901702838594,directed
56,332,4.12015503592853,directed
56,148,4.3270295779379975,directed
466,682,4.05722953094451,directed
446,458,3.7378121292274873,directed
398,616,4.1126168247358805,directed
196,862,4.166666666666667,directed
784,512,4.208634851392597,directed
400,566,4.385226777064177,directed
887,203,5.576062639821024,directed
788,818,4.285633031370144,directed
512,480,4.166666666666667,directed
616,410,4.152653204701654,directed
410,762,4.527031993497415,directed
48,608,4.0987201993424565,directed
360,64,4.200595085338708,directed
492,180,4.731912144702843,directed
760,440,5.146452145214518,directed
498,417,4.444807743557656,directed
231,548,4.231506523538871,directed
804,498,4.201594798766835,directed
795,442,4.1190778341793575,directed
764,554,4.060401521056753,directed
704,376,4.212564283512958,directed
148,752,4.029817104585265,directed
784,31,3.872683523313226,directed
604,218,4.1415000631524,directed
124,422,4.4619338197731615,directed
508,840,4.282709493485434,directed
702,554,4.072613208043967,directed
376,328,4.618380156880375,directed
388,288,4.149997248331077,directed
604,356,3.462238162066636,directed
524,124,4.175244164307517,directed
192,308,4.784849040559972,directed
780,222,4.126666666666666,directed
480,417,4.660087719298246,directed
466,760,4.259934639497135,directed
826,480,4.267478356048334,directed
620,208,3.9852622618190687,directed
434,40,5.105258328938114,directed
336,120,3.8200520833333336,directed
562,368,3.65004816955684,directed
180,32,4.731359649122807,directed
784,604,3.992123766210832,directed
275,112,4.485642452745218,directed
690,834,4.9289603930072206,directed
643,616,4.499960073288923,directed
340,32,4.187062853264198,directed
578,710,4.160976547045784,directed
434,56,4.605413173610224,directed
442,724,4.244025741325099,directed
56,834,4.166666666666667,directed
276,64,4.101302568768772,directed
156,578,4.190514014915365,directed
96,275,4.283325520285801,directed
364,104,4.335974791662098,directed
520,158,3.9516176220665153,directed
400,192,4.2351969237475,directed
408,156,4.408811608386416,directed
112,688,4.008050977559645,directed
203,438,4.430794333014964,directed
508,430,4.19434602893416,directed
40,156,4.030798526888535,directed
12,498,4.387379860306721,directed
132,270,4.050823682556782,directed
729,410,4.587893625192012,directed
826,860,4.686605437614267,directed
328,478,4.829864690411999,directed
586,598,4.195535781839871,directed
356,192,3.888079023116413,directed
578,764,4.673310275239852,directed
404,52,4.394944765639838,directed
438,36,3.730828220858896,directed
566,266,5.494650391802291,directed
418,275,4.669431875314227,directed
31,729,4.206424857081821,directed
586,250,4.242646919236314,directed
562,320,3.864693432000117,directed
554,136,3.834296724470136,directed
348,792,4.186164132544355,directed
414,4,4.263295033561322,directed
48,328,4.839484554597701,directed
50,710,4.207128732203616,directed
466,440,3.9497896950578335,directed
72,376,4.629062046149975,directed
584,184,3.867145899893504,directed
450,384,3.970643247145888,directed
270,426,4.499667754017156,directed
840,578,4.267406453554461,directed
554,756,4.636729952835228,directed
100,704,3.933849740218047,directed
275,600,5.096484843877732,directed
275,4,4.549348793846184,directed
887,710,3.8986937375047273,directed
798,36,4.155054014667436,directed
764,740,4.10300522114902,directed
706,376,4.974368361303268,directed
120,266,4.264219615017325,directed
788,566,4.136081560283689,directed
208,376,4.537374692801694,directed
504,348,4.52443857331572,directed
372,100,4.236759970904483,directed
516,496,3.9170628631801376,directed
64,524,4.443179454885471,directed
76,222,4.200904246102439,directed
404,40,3.956191459657183,directed
398,56,4.00153375737564,directed
586,116,4.081168888768649,directed
368,32,4.323626674416809,directed
332,620,3.9560266681651854,directed
96,702,4.050549530186484,directed
380,156,4.079143820147925,directed
404,56,3.997037418595191,directed
4,586,4.793042720772234,directed
620,300,4.175615706361023,directed
566,270,4.175243572349556,directed
528,174,3.988732658752861,directed
76,462,4.642724477532108,directed
818,616,4.395068317042934,directed
524,275,4.822380397987032,directed
246,404,3.990075231210122,directed
400,148,4.402462121212122,directed
170,795,4.282293184622157,directed
784,492,4.195142031991964,directed
196,756,4.327565518396232,directed
430,804,4.618142949572422,directed
184,156,4.218591623430247,directed
266,178,4.178771898087588,directed
90,156,4.127493159994517,directed
508,800,3.928951704004727,directed
659,308,4.040904471544715,directed
308,724,4.491534280936455,directed
492,704,3.908157224262711,directed
180,434,4.167318879433606,directed
756,52,4.082374596870269,directed
554,620,4.051751947856087,directed
862,516,4.026587269122277,directed
152,214,4.209908285309656,directed
586,442,3.509292515479732,directed
858,528,3.8690476190476177,directed
600,643,4.288105422057409,directed
152,702,4.122336018432722,directed
112,418,4.388215174129353,directed
728,4,4.278502044989774,directed
376,158,4.404101379778255,directed
340,222,4.16761829650671,directed
400,834,4.00770693119837,directed
854,504,4.335123381642021,directed
275,520,4.625676060347281,directed
752,724,4.31395327382777,directed
566,226,3.9850653100456808,directed
462,44,5.075757575757575,directed
578,120,4.002594485512781,directed
196,620,4.271254085691757,directed
512,428,4.072609458230478,directed
218,288,4.211398277004638,directed
124,788,4.767973609567742,directed
480,702,4.015891929220339,directed
524,214,3.603373578347001,directed
688,124,4.274970178570547,directed
756,40,4.355763458758311,directed
152,372,4.048661191129035,directed
104,422,4.157501819820863,directed
686,76,3.809943078862209,directed
454,508,4.433696638787295,directed
756,56,4.283516525035591,directed
504,792,4.326331438328286,directed
50,643,4.0724278765393045,directed
36,795,4.133333333333333,directed
620,51,4.4309186303387325,directed
116,784,3.8622594028230894,directed
112,586,4.212741174544251,directed
600,336,4.170627569198708,directed
706,12,4.0290987318840585,directed
158,548,4.526009582477755,directed
208,12,4.195504624012108,directed
120,226,4.735563850664397,directed
100,156,3.760563333015847,directed
392,533,4.791666666666667,directed
276,894,4.047115069448364,directed
24,51,4.224581724581725,directed
728,178,4.681898891863751,directed
634,694,3.63849765258216,directed
44,212,4.143457117595048,directed
768,818,4.2504763445499,directed
792,404,4.430974565008814,directed
422,100,4.2381349723217205,directed
300,50,4.39046346162451,directed
31,860,4.044155806809336,directed
800,450,3.865663322185061,directed
368,434,4.4562294210473405,directed
694,643,3.9722837186424935,directed
156,388,3.9691396665996312,directed
462,212,5.876529877609798,directed
250,807,4.156956884505702,directed
270,804,4.037177844863178,directed
670,36,4.27753922295203,directed
524,372,4.973516251628451,directed
174,231,4.116443452380952,directed
414,634,4.183964263922356,directed
484,242,4.197401172648358,directed
417,250,3.904935414065722,directed
40,608,4.187543370483476,directed
380,646,3.99408357795892,directed
450,643,4.306972789115648,directed
418,470,3.883800287356322,directed
818,56,4.442213310523379,directed
203,752,4.229941377638501,directed
296,586,4.1659602139591625,directed
275,634,4.530052455979038,directed
860,170,4.390625,directed
348,140,4.155585106382979,directed
682,795,4.146623449722862,directed
584,608,4.678468499619457,directed
218,404,4.067819174676363,directed
156,380,4.155494993017249,directed
620,24,4.15054572299513,directed
440,704,4.01971815709242,directed
752,352,4.284803617761076,directed
262,634,4.286560094730611,directed
670,682,4.06989673902244,directed
860,392,3.974984989477113,directed
634,784,4.422057628159648,directed
380,196,4.271981287261131,directed
690,56,3.6058850130227,directed
348,414,4.210620562856422,directed
192,716,4.199220456741151,directed
332,792,4.544903195707954,directed
492,184,4.3482762125178365,directed
417,116,3.895942824970584,directed
624,686,4.270956471284994,directed
226,840,4.467364132757284,directed
250,516,4.150267924220032,directed
392,604,3.980216139718103,directed
458,643,4.287605669425,directed
804,50,4.012376974949682,directed
566,72,3.98353897274933,directed
840,388,4.383565879524209,directed
380,308,3.973988439306358,directed
620,887,4.680700609225413,directed
688,275,4.554438704153481,directed
112,324,4.01428502643835,directed
862,504,4.3303373526568905,directed
156,398,4.049272865165287,directed
84,462,4.417293233082706,directed
528,470,4.121279536557672,directed
356,616,4.73493590916663,directed
688,484,4.081744054292614,directed
96,360,4.223529112397148,directed
188,804,4.219500786493402,directed
192,826,4.420949787792716,directed
180,104,3.722616933096507,directed
148,554,4.774597830153387,directed
320,804,4.121375969536119,directed
191,414,4.455167483660131,directed
840,380,4.246160186953323,directed
348,724,4.317854021318284,directed
516,818,4.188468794524312,directed
120,72,3.726728784141775,directed
784,728,4.611957191191258,directed
508,250,6.648936170212767,directed
156,422,4.251980314729963,directed
231,729,4.359651718778308,directed
462,470,4.236539862188614,directed
768,566,4.208631886153814,directed
417,442,4.047957898843726,directed
52,752,4.154645315927799,directed
268,840,4.3372094038237465,directed
458,336,3.955351818723912,directed
643,156,4.295461642927751,directed
40,328,4.113924050632911,directed
598,548,4.2695630298694045,directed
392,231,4.121718911621253,directed
704,48,3.4864570197562,directed
792,690,4.166666666666666,directed
388,533,4.060681289102283,directed
12,50,4.155465949820788,directed
398,8,3.549679487179488,directed
51,528,4.137857877289759,directed
418,360,3.99406639302324,directed
308,462,4.251616192294343,directed
360,170,3.843920765027323,directed
528,480,4.157546383156139,directed
31,226,3.813412949072247,directed
124,706,4.260634448595127,directed
152,360,4.2474141579661175,directed
434,170,4.705459770114941,directed
44,480,4.038138440860215,directed
840,398,4.141727686761479,directed
372,804,4.241106636579105,directed
100,659,4.504189944134079,directed
434,204,4.111922141119222,directed
184,296,3.9459899616149614,directed
158,242,4.019248188405798,directed
400,52,3.7596478533526296,directed
132,380,4.088141025641026,directed
192,678,4.295823226944582,directed
430,492,4.268955659623195,directed
90,296,3.969206196894296,directed
276,591,4.584375125324045,directed
704,288,4.151028634973589,directed
434,392,3.986571740143942,directed
578,288,4.154050152482709,directed
752,524,3.969365895458441,directed
462,480,4.363861543720609,directed
704,100,3.9372267089303015,directed
31,498,4.171844178724887,directed
300,584,4.235392701232806,directed
414,276,4.163413917012064,directed
504,140,3.892772676683361,directed
840,422,4.694464865476824,directed
752,462,5.109782482707458,directed
276,170,4.45937061297946,directed
528,860,3.888146167557932,directed
834,516,4.510468462435225,directed
792,466,5.142299664667455,directed
124,376,4.553406951513529,directed
524,360,4.037237932669187,directed
275,276,4.767151229452623,directed
504,414,4.281592926492452,directed
276,392,4.298988248762471,directed
583,585,4.180336012830241,directed
478,894,4.306801195814649,directed
262,276,4.100703605980652,directed
585,492,4.150963149078727,directed
356,90,4.520542973286876,directed
100,608,4.075007638252369,directed
246,528,4.31035063414736,directed
348,352,4.081209861197432,directed
400,40,4.193725175074874,directed
688,372,4.090971581024074,directed
462,860,4.289407073733916,directed
670,84,4.291817223727794,directed
662,462,5.000924516282283,directed
203,250,4.253400419668784,directed
492,76,4.225877886424891,directed
484,729,4.223089590002007,directed
226,800,3.875812870209367,directed
492,659,3.938730853391685,directed
400,56,4.355365764551625,directed
51,231,4.771648873072361,directed
404,646,4.298518413691743,directed
516,566,4.171454806216824,directed
792,262,4.343829552658876,directed
208,48,3.8214783821478377,directed
659,826,4.1480461219389655,directed
48,792,4.721548280153782,directed
32,616,4.041285045227286,directed
756,8,4.361949051562398,directed
616,818,4.364643558274232,directed
376,858,4.684682171581491,directed
858,214,4.125755674612003,directed
804,584,5.599290798049993,directed
504,724,4.257470655206625,directed
188,604,4.196022332455261,directed
586,400,4.485275919743662,directed
578,404,4.41509138227223,directed
620,776,4.260027662517289,directed
894,516,4.268366970164639,directed
398,196,4.156757496342606,directed
203,116,3.8683407774147134,directed
320,604,3.977446966575289,directed
24,454,4.106570512820512,directed
492,608,4.583864149082254,directed
702,686,4.14201080776496,directed
380,232,4.216942735461453,directed
776,90,4.176531741961037,directed
4,682,4.433889452213129,directed
208,100,4.250435951401263,directed
643,646,4.843550261169114,directed
728,276,4.157541554357593,directed
152,112,4.783950617283952,directed
484,218,4.55230461222498,directed
380,364,4.522673713590298,directed
51,417,4.286497612704096,directed
688,470,3.666666666666667,directed
36,203,4.0862103029241,directed
270,492,4.016570348173516,directed
484,356,4.406117972874831,directed
422,804,4.605096948968239,directed
688,191,4.465751829616919,directed
408,158,4.389511071365913,directed
818,8,4.318168195283628,directed
516,192,4.85996707588195,directed
566,50,4.166666666666667,directed
40,158,4.1441693208364185,directed
352,152,4.207198443579767,directed
643,196,4.409198018326181,directed
598,242,4.277394383132521,directed
752,558,4.376648762513552,directed
52,250,4.227961819028282,directed
372,604,4.268185909007242,directed
116,222,4.647503147293329,directed
203,442,4.127120758483034,directed
50,404,4.37552282004952,directed
729,818,4.454057707333501,directed
156,788,4.012981944525284,directed
124,12,4.450591302141388,directed
4,760,4.762895479306297,directed
170,710,4.333444978089782,directed
56,8,4.373147697951657,directed
24,384,4.036874334398297,directed
246,662,4.043015587529976,directed
887,404,4.088819356076335,directed
792,528,4.379108253474905,directed
756,646,4.1050903119868645,directed
408,826,4.248520127765215,directed
768,834,3.930151255707762,directed
108,800,4.250485549397636,directed
275,340,4.402864422416952,directed
246,124,4.552682390795509,directed
404,208,3.8139203852272616,directed
276,344,4.227261919216449,directed
332,724,4.22597902266177,directed
348,462,4.614061711724853,directed
36,132,4.476591463740152,directed
788,56,4.984783135947397,directed
434,300,4.23810937954893,directed
682,203,3.944795268848626,directed
504,352,4.212560523478625,directed
694,404,3.720238095238095,directed
440,76,3.90992717009442,directed
756,204,4.091981132075471,directed
152,600,4.1101728458552,directed
170,764,4.487218144622338,directed
148,400,4.109744990892531,directed
784,862,4.122842805271102,directed
616,566,3.910299121788209,directed
492,328,5.037831546303192,directed
352,634,4.011494252873564,directed
372,231,3.838491345989896,directed
64,458,4.022712731925783,directed
192,858,4.208544606740923,directed
834,504,3.954179977744501,directed
218,528,4.670178879221842,directed
380,716,4.042733767380777,directed
320,492,3.9255476897733423,directed
76,840,4.388220171638423,directed
64,840,4.179486205075629,directed
840,788,4.4182585956307525,directed
203,554,4.030143083389311,directed
818,646,4.061759734252613,directed
410,558,3.910761154855643,directed
8,40,3.870472546018708,directed
275,410,4.550490059294399,directed
688,360,4.031357388316152,directed
191,462,4.419285787530763,directed
422,512,4.123313170113643,directed
336,528,4.192743057094757,directed
104,376,5.025882246495756,directed
586,398,4.08728553463496,directed
524,4,5.1501086807186764,directed
56,646,4.664606698870494,directed
380,826,4.309779619010333,directed
428,156,4.265396582731186,directed
818,196,4.202236085275537,directed
112,760,4.452073073152636,directed
422,31,4.757001184259575,directed
634,368,4.446900847530776,directed
372,492,4.203433979725391,directed
674,208,4.013143962856492,directed
608,516,3.651193974222616,directed
184,826,4.1097679116250925,directed
600,36,4.180659524016018,directed
616,192,4.2743188131270085,directed
894,504,4.0207970503053785,directed
756,208,4.118673005587978,directed
586,422,4.200332149117107,directed
56,204,5.193688192541401,directed
90,826,4.225391498881431,directed
231,226,4.491054158607351,directed
56,196,4.366509016363398,directed
762,408,3.864247311827957,directed
729,566,4.493937583213143,directed
360,51,3.8221427425396928,directed
690,204,4.124149659863946,directed
324,508,4.347299913941479,directed
516,834,4.462216851054866,directed
690,392,3.920798579821881,directed
422,604,4.583703374777976,directed
50,690,4.150572246065809,directed
404,300,4.460767204315951,directed
762,616,5.861396288119412,directed
760,498,4.43793257423532,directed
792,124,4.181734079027109,directed
192,784,4.104337201766526,directed
246,275,4.475275332675548,directed
417,400,4.077615232787647,directed
670,44,4.167143030549392,directed
768,562,4.20354398917288,directed
48,414,3.985072376858384,directed
246,484,4.271673387096775,directed
504,524,4.050412256854329,directed
116,104,4.240977838809627,directed
410,768,3.9713277286202775,directed
404,232,5.116636155473184,directed
300,807,4.255977588867944,directed
756,60,3.9756944444444455,directed
52,554,4.1417082640044365,directed
276,51,4.151566654123582,directed
364,218,4.0483702809482,directed
398,364,4.369578875911348,directed
76,188,4.129555998817967,directed
324,729,3.8953179490586014,directed
364,356,4.419419041386715,directed
504,462,4.030868864696422,directed
100,158,3.9119147316853367,directed
400,8,4.120875209380234,directed
620,643,4.347610511890828,directed
376,32,4.6738500055692285,directed
112,440,4.407786291869234,directed
28,566,3.969298245614035,directed
31,50,3.8156028368794326,directed
388,214,4.127332625849997,directed
450,690,4.13648753894081,directed
214,604,4.234938096152501,directed
24,643,4.085760803370539,directed
729,192,3.814624269002328,directed
784,136,4.187913125590179,directed
156,706,4.152134656407245,directed
356,8,4.217812329514458,directed
50,466,4.166666666666667,directed
233,348,4.340459422899802,directed
360,24,3.7002487562189055,directed
480,152,4.0857319303417405,directed
776,156,3.899305555555555,directed
51,372,4.290706646274063,directed
694,36,4.645148264584169,directed
388,702,4.800407925407925,directed
178,728,4.482931726907631,directed
643,232,4.377253630566283,directed
887,466,4.501338688085675,directed
710,807,4.166666666666667,directed
562,729,4.074645494123132,directed
76,800,3.873456790123457,directed
352,276,3.7822928502167046,directed
688,112,4.0972365124753045,directed
784,756,3.858601859981206,directed
450,36,3.972427597485426,directed
643,364,4.44056386073433,directed
776,184,4.125809258571705,directed
368,246,4.580379727870776,directed
288,894,4.0982970083584975,directed
702,203,4.136780220844863,directed
646,434,5.381496993127146,directed
296,548,4.449692544450612,directed
620,336,4.193823896698087,directed
674,300,4.889455782312925,directed
360,887,4.933791204810272,directed
36,643,4.489867783531861,directed
756,300,4.380853279877335,directed
694,466,4.403735632183909,directed
804,807,4.328453280843097,directed
340,188,4.16393440581215,directed
50,262,4.783180886702112,directed
204,324,4.01731799789968,directed
156,376,4.497495441051061,directed
422,492,4.005386485580147,directed
887,262,4.883278641701083,directed
706,804,4.389843097449976,directed
231,72,4.166666666666667,directed
208,804,4.15290127313774,directed
756,232,4.7060502283105015,directed
792,275,4.539140899431595,directed
124,48,3.6438385381302862,directed
840,706,4.546300691576809,directed
480,634,4.343919251600198,directed
616,834,4.068907832156549,directed
376,703,4.36817049923195,directed
458,36,4.471346192719414,directed
52,740,4.108205782312925,directed
578,528,4.228328394381769,directed
144,512,3.966213531094054,directed
276,887,4.101916236243636,directed
496,208,4.218164794007492,directed
246,372,4.12236559556819,directed
84,840,4.216603474199409,directed
792,484,4.240165612545497,directed
454,388,3.621267018006149,directed
32,156,4.111453193739734,directed
524,634,4.216925990839103,directed
729,148,4.688791025776089,directed
784,620,4.063022807786998,directed
36,336,4.105847577048096,directed
356,646,4.128556910569106,directed
659,784,3.9731663155934815,directed
76,108,3.85547057865706,directed
417,398,4.152929890958503,directed
703,31,4.263912760847051,directed
608,504,4.319003012849322,directed
682,643,4.276254099161703,directed
398,826,4.048854677858231,directed
124,100,4.187663256112196,directed
862,408,4.288036155813415,directed
788,8,4.370864750329035,directed
148,686,4.03963085217765,directed
704,604,3.9210444117242775,directed
454,380,4.166666666666667,directed
458,682,4.098121966613724,directed
144,180,3.6695261437908497,directed
840,376,4.569968306560194,directed
192,32,4.145115394657424,directed
780,356,4.159519725557462,directed
426,24,4.07254016064257,directed
643,716,4.329877537313296,directed
214,492,4.087571527266164,directed
862,616,4.323440213692591,directed
818,232,4.273704303319098,directed
233,792,3.993257206630072,directed
356,196,4.066666666666666,directed
428,608,4.286631121642969,directed
376,434,4.623612175010273,directed
586,788,4.206556764885378,directed
600,84,3.884753435425368,directed
498,762,4.640151515151515,directed
308,840,4.39000141362979,directed
430,862,4.261737089201877,directed
203,400,4.603562795328375,directed
818,364,4.428432056644124,directed
356,308,4.856004901960784,directed
336,275,4.543567755145358,directed
724,504,4.250283839549618,directed
28,332,4.254385964912281,directed
729,834,4.067981224983497,directed
764,710,3.631005192071199,directed
376,222,4.500280162891944,directed
682,336,4.185159722645565,directed
643,826,4.528612478458218,directed
702,710,4.042540093304798,directed
426,887,3.9979166666666672,directed
180,108,4.542875120509423,directed
56,364,4.776001550993271,directed
364,270,4.580645161290323,directed
752,458,4.2695940561686,directed
752,840,4.176261709987209,directed
156,12,4.000254022130746,directed
440,158,4.115577674064971,directed
400,208,4.427806297518119,directed
84,188,4.165049849173103,directed
218,214,4.127236518800749,directed
478,51,4.174928719543806,directed
792,372,4.290126145237696,directed
332,558,4.514063408766138,directed
152,276,4.218550146767143,directed
192,703,4.190031152647975,directed
28,834,4.172374429223744,directed
600,662,4.394828335506301,directed
662,840,4.3486231290597575,directed
376,780,4.692341238908237,directed
174,144,3.9406852617079897,directed
360,776,3.970924342027755,directed
694,84,4.507575757575758,directed
516,40,3.9589104339796863,directed
508,422,4.893933625099195,directed
208,604,4.050557270407575,directed
400,60,3.849206349206349,directed
752,430,4.258455030924768,directed
600,124,4.127905562424159,directed
336,214,4.061384347365888,directed
